"C:\Program Files (x86)\Steam\steamapps\common\SourceFilmmaker\game\sfm.exe" +sv_lan 1 -useqtport -tools -dev -sw -w 1280 -h 720 +mat_hdr_level 3 +mat_queue_mode 0 -game usermod -insecure

c:\users\timothy\documents\github\sfmanimation\scene1.dmx#0

1280x720 @24.00 fps
motion blur samples:    per-camera settings
depth of field samples: per-camera settings

Frame  	Frame  	Total  	Shot                   	Map                    	DoF    	MBlur  	Total
Number 	Time   	Time   	Name                   	Name                   	Count  	Count  	Count
   3331	  0.289	   1090	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3332	  0.291	   1090	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3333	  0.294	   1090	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3334	  0.288	   1091	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3335	  0.287	   1091	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3336	  0.300	   1091	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3337	  0.294	   1092	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3338	  0.288	   1092	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3339	  0.292	   1092	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3340	  0.293	   1093	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3341	  0.287	   1093	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3342	  0.288	   1093	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3343	  0.293	   1093	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3344	  0.284	   1094	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3345	  0.284	   1094	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3346	  0.294	   1094	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3347	  0.289	   1095	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3348	  0.287	   1095	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3349	  0.287	   1095	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3350	  0.295	   1095	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3351	  0.287	   1096	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3352	  0.287	   1096	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3353	  0.292	   1096	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3354	  0.348	   1097	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3355	  0.359	   1097	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3356	  0.361	   1097	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3357	  0.449	   1098	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3358	  0.481	   1098	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3359	  0.348	   1099	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3360	  0.380	   1099	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3361	  0.433	   1099	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3362	  0.342	   1100	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3363	  0.340	   1100	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3364	  0.346	   1100	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3365	  0.349	   1101	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3366	  0.344	   1101	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3367	  0.344	   1101	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3368	  0.340	   1102	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3369	  0.338	   1102	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3370	  0.347	   1103	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3371	  0.499	   1103	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3372	  0.470	   1103	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3373	  0.382	   1104	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3374	  0.337	   1104	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3375	  0.333	   1105	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3376	  0.441	   1105	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3377	  0.521	   1106	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3378	  0.369	   1106	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3379	  0.435	   1106	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3380	  0.344	   1107	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3381	  0.338	   1107	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3382	  0.351	   1107	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3383	  0.341	   1108	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3384	  0.344	   1108	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3385	  0.343	   1108	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3386	  0.337	   1109	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3387	  0.336	   1109	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3388	  0.351	   1109	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3389	  0.338	   1110	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3390	  0.340	   1110	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3391	  0.343	   1110	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3392	  0.344	   1111	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3393	  0.350	   1111	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3394	  0.354	   1111	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3395	  0.344	   1112	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3396	  0.341	   1112	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3397	  0.351	   1113	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3398	  0.340	   1113	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3399	  0.342	   1113	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3400	  0.344	   1114	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3401	  0.345	   1114	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3402	  0.342	   1114	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3403	  0.344	   1115	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3404	  0.413	   1115	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3405	  0.363	   1115	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3406	  0.347	   1116	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3407	  0.337	   1116	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3408	  0.342	   1116	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3409	  0.337	   1117	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3410	  0.342	   1117	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3411	  0.353	   1117	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3412	  0.325	   1118	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3413	  0.341	   1118	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3414	  0.345	   1118	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3415	  0.345	   1119	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3416	  0.353	   1119	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3417	  0.358	   1119	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3418	  0.354	   1120	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3419	  0.334	   1120	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3420	  0.344	   1120	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3421	  0.332	   1121	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3422	  0.334	   1121	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3423	  0.342	   1122	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3424	  0.336	   1122	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3425	  0.286	   1122	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3426	  0.343	   1122	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3427	  0.337	   1123	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3428	  0.349	   1123	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3429	  0.344	   1123	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3430	  0.335	   1124	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3431	  0.334	   1124	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3432	  0.346	   1125	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3433	  0.339	   1125	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3434	  0.345	   1125	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3435	  0.346	   1126	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3436	  0.336	   1126	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3437	  0.333	   1126	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3438	  0.338	   1127	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3439	  0.336	   1127	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3440	  0.339	   1127	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3441	  0.343	   1128	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3442	  0.342	   1128	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3443	  0.349	   1128	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3444	  0.336	   1129	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3445	  0.333	   1129	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3446	  0.338	   1129	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3447	  0.340	   1130	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3448	  0.351	   1130	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3449	  0.339	   1130	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3450	  0.332	   1131	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3451	  0.330	   1131	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3452	  0.342	   1131	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3453	  0.333	   1132	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3454	  0.331	   1132	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3455	  0.337	   1132	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3456	  0.334	   1133	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3457	  0.339	   1133	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3458	  0.345	   1133	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3459	  0.344	   1134	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3460	  0.352	   1134	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3461	  0.345	   1134	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3462	  0.330	   1135	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3463	  0.337	   1135	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3464	  0.346	   1135	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3465	  0.331	   1136	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3466	  0.334	   1136	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3467	  0.340	   1136	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3468	  0.341	   1137	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3469	  0.339	   1137	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3470	  0.343	   1137	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3471	  0.333	   1138	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3472	  0.334	   1138	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3473	  0.343	   1138	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3474	  0.333	   1139	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3475	  0.334	   1139	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3476	  0.342	   1139	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3477	  0.339	   1140	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3478	  0.341	   1140	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3479	  0.352	   1140	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3480	  0.339	   1141	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3481	  0.339	   1141	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3482	  0.343	   1141	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3483	  0.336	   1142	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3484	  0.330	   1142	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3485	  0.345	   1142	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3486	  0.332	   1143	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3487	  0.334	   1143	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3488	  0.339	   1143	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3489	  0.338	   1144	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3490	  0.291	   1144	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3491	  0.343	   1144	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3492	  0.335	   1145	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3493	  0.330	   1145	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3494	  0.339	   1145	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3495	  0.335	   1146	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3496	  0.329	   1146	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3497	  0.339	   1146	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3498	  0.329	   1147	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3499	  0.331	   1147	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3500	  0.345	   1147	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3501	  0.332	   1148	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3502	  0.331	   1148	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3503	  0.341	   1148	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3504	  0.333	   1149	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3505	  0.339	   1149	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3506	  0.348	   1150	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3507	  0.349	   1150	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3508	  0.334	   1150	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3509	  0.344	   1151	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3510	  0.332	   1151	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3511	  0.336	   1151	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3512	  0.340	   1152	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3513	  0.338	   1152	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3514	  0.346	   1152	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3515	  0.349	   1153	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3516	  0.334	   1153	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3517	  0.335	   1153	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3518	  0.335	   1154	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3519	  0.336	   1154	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3520	  0.337	   1154	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3521	  0.341	   1155	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3522	  0.345	   1155	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3523	  0.341	   1155	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3524	  0.331	   1156	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3525	  0.330	   1156	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3526	  0.336	   1156	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3527	  0.336	   1157	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3528	  0.337	   1157	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
   3529	  0.352	   1157	shot7                 	koth_sollytude_rc1.bsp	    8	    8	    8
